Customer_ID,Age,Gender,Customer_Segment,NHS_Eligible
C000925,20,Male,Returning,No
C000926,28,Female,Loyal,No
C000927,37,Female,Loyal,Yes
C000928,40,Male,New,No
C000929,39,Female,Loyal,No
C000930,41,Female,Returning,Yes
C000931,65,Female,New,No
C000932,24,Female,Returning,No
C000933,37,Female,Loyal,No
C000934,26,Female,New,Yes
C000935,36,Female,Returning,No
C000936,60,Male,New,No
C000937,19,Female,New,Yes
C000938,38,Female,New,No
C000939,17,Male,New,No
C000940,78,Female,Returning,No
C000941,63,Male,New,No
C000942,31,Female,Returning,No
C000943,28,Male,Loyal,No
C000944,22,Male,Loyal,No
C000945,46,Female,New,No
C000946,64,Male,New,No
C000947,53,Male,Returning,Yes
C000948,73,Male,New,No
C000949,38,Female,New,Yes
C000950,34,Female,Returning,No
C000951,47,Female,Returning,No
C000952,29,Male,New,Yes
C000953,79,Female,New,No
C000954,28,Female,Loyal,Yes
C000955,47,Male,Loyal,Yes
C000956,49,Female,Returning,No
C000957,19,Male,Returning,No
C000958,46,Female,Returning,No
C000959,45,Male,New,Yes
C000960,32,Female,Loyal,No
C000961,24,Female,New,Yes
C000962,18,Male,Returning,Yes
C000963,16,Female,New,No
C000964,47,Female,Returning,No
C000965,21,Female,Loyal,Yes
C000966,78,Male,Returning,Yes
C000967,31,Female,Returning,No
C000968,58,Female,Returning,Yes
C000969,59,Female,Returning,Yes
C000970,48,Female,Returning,No
C000971,73,Male,Returning,Yes
C000972,23,Female,Returning,No
C000973,31,Male,Returning,No
C000974,32,Male,New,No
C000975,24,Male,Returning,No
C000976,35,Male,New,No
C000977,36,Female,Returning,Yes
C000978,65,Male,Returning,No
C000979,35,Male,Loyal,No
C000980,72,Male,New,Yes
C000981,66,Female,Returning,No
C000982,74,Female,New,No
C000983,22,Male,Loyal,No
C000984,79,Female,New,No
C000985,55,Male,Returning,No
C000986,79,Female,New,No
C000987,39,Female,Loyal,No
C000988,77,Female,New,No
C000989,54,Female,Returning,No
C000990,20,Female,New,Yes
C000991,42,Male,New,Yes
C000992,24,Male,New,No
C000993,77,Male,Returning,Yes
C000994,35,Male,New,No
C000995,30,Male,Loyal,Yes
C000996,51,Female,Returning,Yes
C000997,43,Male,Returning,Yes
C000998,22,Male,New,Yes
C000999,69,Male,New,No
C001000,70,Female,Loyal,No
C001001,64,Male,Loyal,No
C001002,56,Female,Returning,No
C001003,42,Female,Loyal,No
C001004,51,Male,New,No
C001005,49,Male,Loyal,No
C001006,26,Female,Returning,No
C001007,21,Female,Loyal,No
C001008,32,Male,Returning,No
C001009,45,Female,New,No
C001010,26,Female,Returning,No
C001011,22,Male,Loyal,Yes
C001012,71,Male,New,No
C001013,40,Female,Returning,No
C001014,53,Male,Returning,No
C001015,50,Female,New,No
C001016,63,Female,New,No
C001017,64,Male,Returning,No
C001018,35,Male,Loyal,No
C001019,71,Female,Returning,No
C001020,40,Female,Loyal,No
C001021,70,Female,New,No
C001022,42,Female,New,No
C001023,23,Female,New,No
C001024,65,Female,Returning,Yes
C001025,17,Male,Returning,Yes
C001026,66,Female,New,No
C001027,18,Male,Returning,No
C001028,29,Male,Returning,Yes
C001029,55,Male,Returning,No
C001030,77,Male,Returning,No
C001031,42,Female,Returning,No
C001032,23,Female,Loyal,No
C001033,31,Male,Returning,No
C001034,74,Female,Loyal,No
C001035,63,Female,Loyal,Yes
C001036,22,Female,Loyal,Yes
C001037,41,Male,New,Yes
C001038,33,Female,Returning,No
C001039,27,Female,Returning,No
C001040,71,Female,New,No
C001041,56,Male,Returning,No
C001042,27,Female,New,No
C001043,58,Male,Returning,No
C001044,42,Male,Loyal,No
C001045,19,Female,Returning,No
C001046,45,Female,Loyal,No
C001047,28,Male,Loyal,No
C001048,31,Male,Loyal,No
C001049,73,Female,New,No
C001050,62,Female,Loyal,No
C001051,24,Female,New,Yes
C001052,71,Female,Loyal,No
C001053,53,Female,New,No
C001054,72,Female,New,No
C001055,64,Female,New,Yes
C001056,38,Male,Returning,No
C001057,50,Male,Loyal,Yes
C001058,50,Male,Returning,Yes
C001059,62,Male,Returning,No
C001060,32,Male,New,Yes
C001061,37,Female,Loyal,No
C001062,31,Male,Returning,No
C001063,35,Female,Loyal,No
C001064,26,Female,Loyal,Yes
C001065,18,Male,New,Yes
C001066,77,Male,New,No
C001067,20,Female,Returning,Yes
C001068,73,Male,Loyal,Yes
C001069,16,Female,Returning,No
C001070,66,Female,Loyal,Yes
C001071,37,Female,Loyal,No
C001072,49,Female,New,Yes
C001073,34,Male,Returning,Yes
C001074,47,Female,Returning,No
C001075,45,Female,New,No
C001076,50,Male,Loyal,Yes
C001077,41,Male,New,Yes
C001078,50,Female,Returning,No
C001079,69,Female,Returning,No
C001080,44,Female,Loyal,No
C001081,39,Female,Returning,No
C001082,24,Male,Returning,No
C001083,39,Male,New,No
C001084,24,Female,Loyal,No
C001085,27,Female,Returning,No
C001086,77,Female,Returning,No
C001087,21,Male,Loyal,No
C001088,47,Female,Returning,No
C001089,70,Female,New,Yes
C001090,77,Other,New,Yes
C001091,25,Male,Returning,No
C001092,26,Female,New,No
C001093,40,Female,New,No
C001094,52,Female,New,No
C001095,78,Male,Returning,Yes
C001096,29,Female,Returning,Yes
C001097,26,Female,Returning,No
C001098,32,Male,Returning,No
C001099,72,Female,Returning,No
C001100,17,Female,New,No
C001101,40,Male,Loyal,No
C001102,23,Female,Returning,Yes
C001103,26,Male,Loyal,Yes
C001104,75,Male,Returning,Yes
C001105,16,Female,New,No
C001106,36,Male,Returning,No
C001107,75,Male,New,No
C001108,55,Male,Loyal,No
C001109,20,Male,Returning,No
C001110,46,Female,New,No
C001111,79,Female,Returning,Yes
C001112,42,Male,Returning,No
C001113,50,Female,New,No
C001114,50,Female,New,No
C001115,58,Female,Loyal,Yes
C001116,28,Female,New,No
C001117,70,Male,New,Yes
C001118,80,Male,New,No
C001119,25,Male,Returning,No
C001120,69,Female,Returning,Yes
C001121,69,Female,Returning,No
C001122,64,Male,Loyal,No
C001123,40,Female,New,Yes
C001124,46,Male,New,No
C001125,70,Male,New,Yes
C001126,25,Female,Returning,No
C001127,69,Female,New,No
C001128,75,Male,Returning,No
C001129,60,Female,Loyal,Yes
C001130,38,Male,New,No
C001131,52,Male,Loyal,No
C001132,19,Female,Loyal,Yes
C001133,76,Male,Returning,No
C001134,38,Female,Loyal,No
C001135,19,Female,Returning,Yes
C001136,67,Male,New,No
C001137,58,Male,Returning,No
C001138,56,Male,New,No
C001139,19,Male,Returning,No
C001140,64,Male,Loyal,No
C001141,57,Female,Returning,No
C001142,67,Female,Returning,No
C001143,69,Female,Returning,Yes
C001144,29,Female,Loyal,No
C001145,29,Female,New,Yes
C001146,76,Male,New,Yes
C001147,50,Female,New,No
C001148,44,Male,Loyal,No
C001149,34,Male,Returning,Yes
C001150,57,Other,New,No
C001151,65,Female,Returning,Yes
C001152,16,Male,Returning,Yes
C001153,51,Male,New,No
C001154,80,Female,Loyal,Yes
C001155,34,Female,Returning,No
C001156,34,Female,New,Yes
C001157,73,Male,Loyal,No
C001158,20,Male,New,Yes
C001159,41,Female,New,Yes
C001160,45,Male,Returning,No
C001161,67,Female,New,No
C001162,24,Female,Returning,Yes
C001163,44,Male,New,Yes
C001164,25,Male,New,No
C001165,67,Male,Loyal,No
C001166,57,Female,New,No
C001167,48,Female,Returning,Yes
C001168,41,Female,New,Yes
C001169,25,Female,Loyal,No
C001170,75,Female,New,No
C001171,58,Male,New,No
C001172,36,Male,Loyal,Yes
C001173,42,Female,New,No
C001174,63,Female,Loyal,No
C001175,62,Female,Returning,No
C001176,45,Female,Loyal,No
C001177,35,Male,New,Yes
C001178,58,Female,Loyal,No
C001179,58,Male,New,No
C001180,54,Female,New,No
C001181,20,Female,Loyal,Yes
C001182,46,Other,New,No
C001183,55,Female,New,Yes
C001184,77,Female,Returning,No
C001185,50,Male,New,No
C001186,38,Female,New,No
C001187,52,Female,Returning,No
C001188,27,Female,Returning,No
C001189,21,Female,Returning,No
C001190,60,Male,Returning,Yes
C001191,80,Female,New,Yes
C001192,70,Male,Returning,No
C001193,53,Male,New,No
C001194,18,Female,New,No
C001195,80,Female,New,No
C001196,45,Female,Returning,Yes
C001197,34,Female,New,Yes
C001198,74,Female,Returning,No
C001199,64,Male,New,No
C001200,64,Female,New,No
C001201,34,Female,New,No
C001202,80,Male,Returning,Yes
C001203,45,Male,Returning,No
C001204,50,Female,Returning,Yes
C001205,64,Female,Loyal,No
C001206,58,Male,New,No
C001207,27,Female,New,No
C001208,35,Male,Loyal,No
C001209,39,Male,Returning,Yes
C001210,77,Female,New,No
C001211,62,Female,New,No
C001212,39,Female,Returning,No
C001213,63,Female,New,Yes
C001214,64,Female,Returning,Yes
C001215,41,Male,New,No
C001216,42,Male,Loyal,No
C001217,74,Male,Returning,No
C001218,52,Male,Loyal,No
C001219,25,Male,New,No
C001220,62,Female,Returning,No
C001221,54,Female,Loyal,Yes
C001222,49,Male,New,No
C001223,63,Male,Returning,No
C001224,74,Female,New,No
C001225,37,Male,Returning,No
C001226,43,Female,Loyal,No
C001227,28,Female,Returning,No
C001228,58,Male,Loyal,No
C001229,42,Female,New,No
C001230,38,Male,Loyal,Yes
C001231,61,Male,Returning,Yes
C001232,42,Male,New,No
C001233,46,Female,Loyal,Yes
C001234,44,Male,New,No
C001235,32,Female,New,No
C001236,24,Male,Loyal,No
C001237,69,Female,New,No
C001238,21,Other,New,No
C001239,37,Male,New,No
C001240,59,Female,Loyal,Yes
C001241,24,Female,New,No
C001242,58,Female,New,No
C001243,63,Male,New,Yes
C001244,59,Male,New,Yes
C001245,35,Male,New,No
C001246,17,Male,Loyal,Yes
C001247,73,Female,Loyal,No
C001248,37,Male,Loyal,No
C001249,68,Female,Returning,Yes
C001250,28,Male,New,No
C001251,26,Female,New,No
C001252,66,Male,Returning,Yes
C001253,77,Female,New,No
C001254,71,Female,Returning,No
C001255,64,Female,New,No
C001256,32,Male,Returning,No
C001257,75,Female,New,No
C001258,59,Female,Returning,No
C001259,27,Female,Loyal,No
C001260,24,Female,New,Yes
C001261,72,Male,New,Yes
C001262,33,Male,New,No
C001263,65,Male,New,Yes
C001264,25,Male,Returning,No
C001265,34,Female,Loyal,No
C001266,34,Female,Loyal,No
C001267,34,Male,Returning,No
C001268,59,Male,Returning,No
C001269,75,Female,New,No
C001270,75,Male,Loyal,No
C001271,64,Female,Returning,Yes
C001272,29,Female,New,Yes
C001273,78,Female,Loyal,No
C001274,51,Male,Returning,No
C001275,51,Male,New,No
C001276,61,Male,Returning,Yes
C001277,65,Male,New,Yes
C001278,77,Male,New,Yes
C001279,53,Female,New,No
C001280,55,Male,Returning,No
C001281,64,Female,New,No
C001282,32,Female,New,Yes
C001283,36,Female,Returning,Yes
C001284,56,Female,New,Yes
C001285,20,Male,Returning,Yes
C001286,36,Female,Returning,No
C001287,62,Female,New,Yes
C001288,79,Male,New,Yes
C001289,49,Male,New,No
C001290,41,Female,Returning,No
C001291,44,Female,Loyal,No
C001292,60,Female,New,Yes
C001293,51,Male,New,No
C001294,17,Male,New,Yes
C001295,51,Female,Returning,Yes
C001296,42,Male,New,No
C001297,61,Male,Returning,No
C001298,72,Male,Returning,Yes
C001299,78,Female,New,No
C001300,55,Male,Returning,No
C001301,39,Male,Loyal,No
C001302,44,Female,New,No
C001303,27,Female,Returning,No
C001304,76,Female,Returning,Yes
C001305,71,Female,New,Yes
C001306,71,Male,Loyal,Yes
C001307,37,Male,New,No
C001308,36,Female,New,No
C001309,71,Male,Returning,Yes
C001310,51,Female,Loyal,Yes
C001311,61,Male,New,No
C001312,47,Female,Returning,No
C001313,44,Male,New,No
C001314,57,Male,Returning,No
C001315,68,Male,Returning,No
C001316,37,Male,Returning,No
C001317,68,Female,Loyal,Yes
C001318,31,Male,Returning,No
C001319,42,Male,New,No
C001320,75,Female,Loyal,No
C001321,78,Other,New,No
C001322,76,Female,Returning,Yes
C001323,36,Female,Returning,No
C001324,70,Male,Loyal,No
C001325,76,Female,Returning,No
C001326,79,Female,Returning,Yes
C001327,17,Female,Returning,No
C001328,64,Male,Returning,No
C001329,80,Male,Loyal,Yes
C001330,65,Female,New,No
C001331,31,Male,New,No
C001332,65,Male,Returning,No
C001333,22,Male,New,Yes
C001334,47,Male,Loyal,No
C001335,56,Male,New,Yes
C001336,45,Female,Returning,No
C001337,61,Female,Returning,No
C001338,31,Male,Loyal,Yes
C001339,55,Female,Returning,Yes
C001340,57,Female,New,Yes
C001341,57,Female,New,No
C001342,34,Female,Loyal,No
C001343,35,Male,Loyal,No
C001344,32,Female,Returning,Yes
C001345,46,Male,Returning,No
C001346,54,Male,New,No
C001347,39,Female,Returning,Yes
C001348,42,Female,Returning,No
C001349,34,Female,New,No
C001350,30,Female,New,Yes
C001351,58,Female,Returning,No
C001352,69,Male,Returning,No
C001353,34,Female,New,No
C001354,71,Female,Loyal,No
C001355,53,Female,New,No
C001356,26,Female,Returning,Yes
C001357,39,Female,Loyal,No
C001358,16,Male,Loyal,No
C001359,18,Female,Loyal,No
C001360,37,Male,Loyal,No
C001361,45,Male,Returning,No
C001362,67,Male,Returning,No
C001363,24,Male,Loyal,No
C001364,70,Female,Returning,No
C001365,31,Male,Returning,No
C001366,24,Female,New,Yes
C001367,61,Male,Returning,No
C001368,66,Female,New,No
C001369,55,Male,Returning,No
C001370,23,Male,New,No
C001371,23,Male,New,No
C001372,41,Female,New,No
C001373,45,Male,Returning,No
C001374,80,Male,Loyal,No
C001375,34,Female,New,No
C001376,28,Female,New,No
C001377,77,Female,Returning,No
C001378,26,Female,Returning,No
C001379,17,Male,New,No
C001380,43,Female,Returning,Yes
C001381,42,Male,Loyal,No
C001382,56,Male,New,No
C001383,73,Male,Returning,No
C001384,76,Male,New,No
C001385,34,Male,Loyal,No
C001386,79,Female,Loyal,Yes
C001387,57,Female,Returning,No
C001388,20,Male,Loyal,Yes
C001389,76,Male,New,No
C001390,24,Female,Returning,No
C001391,54,Male,Loyal,No
C001392,67,Other,Loyal,No
C001393,32,Female,Returning,No
C001394,33,Male,New,No
C001395,46,Male,New,Yes
C001396,73,Female,New,No
C001397,30,Female,Loyal,No
C001398,59,Female,Returning,No
C001399,45,Male,Returning,No
C001400,23,Female,New,Yes
C001401,62,Male,Returning,Yes
C001402,70,Male,Returning,No
C001403,53,Male,Returning,No
C001404,27,Female,New,No
C001405,26,Female,New,Yes
C001406,43,Female,New,Yes
C001407,48,Female,Loyal,No
C001408,51,Female,Returning,No
C001409,31,Female,Returning,No
C001410,48,Female,Loyal,No
C001411,35,Male,Returning,No
C001412,60,Female,Returning,No
C001413,67,Female,Returning,Yes
C001414,58,Male,New,No
C001415,16,Male,New,No
C001416,80,Male,Loyal,No
C001417,17,Male,Returning,No
C001418,80,Female,New,No
C001419,18,Male,Loyal,No
C001420,49,Male,New,No
C001421,22,Male,Returning,No
C001422,22,Male,Returning,No
C001423,60,Female,New,Yes
C001424,63,Female,New,No
C001425,23,Male,Returning,Yes
C001426,79,Female,Loyal,Yes
C001427,36,Female,Loyal,No
C001428,36,Female,Loyal,No
C001429,35,Female,New,No
C001430,45,Female,New,No
C001431,27,Female,Returning,No
C001432,43,Male,Returning,Yes
C001433,29,Female,New,Yes
C001434,19,Female,New,Yes
C001435,39,Female,New,No
C001436,59,Male,New,No
C001437,65,Male,Returning,Yes
C001438,38,Male,Loyal,No
C001439,37,Male,New,No
C001440,67,Other,Returning,No
C001441,60,Male,New,No
C001442,70,Male,Returning,No
C001443,74,Female,New,Yes
C001444,69,Male,New,No
C001445,76,Female,New,No
C001446,43,Male,Returning,No
C001447,41,Female,Returning,No
C001448,36,Female,Returning,No
C001449,31,Female,Returning,No
C001450,64,Male,New,No
C001451,62,Male,New,No
C001452,68,Female,New,No
C001453,26,Female,New,No
C001454,47,Female,New,No
C001455,30,Male,Loyal,No
C001456,74,Female,Loyal,No
C001457,33,Female,Loyal,Yes
C001458,25,Male,Returning,No
C001459,53,Male,Returning,Yes
C001460,73,Male,Returning,No
C001461,75,Male,Returning,Yes
C001462,22,Male,New,No
C001463,37,Female,Loyal,No
C001464,25,Female,Loyal,Yes
C001465,36,Male,New,Yes
C001466,50,Female,Returning,No
C001467,34,Male,Loyal,No
C001468,20,Female,Loyal,No
C001469,49,Female,Returning,No
C001470,19,Female,Returning,No
C001471,30,Male,New,Yes
C001472,16,Male,New,No
C001473,21,Female,New,No
C001474,44,Female,New,Yes
C001475,71,Female,Returning,No
C001476,66,Female,Returning,No
C001477,22,Female,Loyal,No
C001478,18,Male,Returning,No
C001479,37,Female,New,No
C001480,58,Female,Returning,No
C001481,64,Female,Loyal,No
C001482,69,Female,Returning,Yes
C001483,38,Female,Returning,No
C001484,26,Male,New,Yes
C001485,17,Male,New,No
C001486,25,Male,Loyal,No
C001487,20,Female,New,No
C001488,71,Male,New,No
C001489,33,Male,New,No
C001490,69,Male,Returning,Yes
C001491,51,Male,Returning,No
C001492,51,Female,Returning,No
C001493,45,Male,Loyal,No
C001494,69,Male,New,No
C001495,18,Male,New,Yes
C001496,22,Male,Loyal,No
C001497,43,Male,Returning,No
C001498,41,Female,Loyal,No
C001499,51,Male,Returning,No
C001500,63,Male,New,Yes
C001501,54,Male,Loyal,No
C001502,32,Male,New,No
C001503,37,Female,Returning,No
C001504,64,Female,New,No
C001505,29,Female,Returning,No
C001506,48,Male,Returning,No
C001507,51,Male,New,No
C001508,64,Male,Loyal,No
C001509,62,Male,New,Yes
C001510,46,Male,Returning,No
C001511,36,Female,New,No
C001512,39,Male,Returning,No
C001513,42,Male,Returning,No
C001514,30,Male,Returning,No
C001515,56,Male,Returning,Yes
C001516,29,Other,Loyal,No
C001517,58,Female,Loyal,No
C001518,64,Male,Loyal,No
C001519,78,Male,New,Yes
C001520,23,Female,Returning,Yes
C001521,65,Female,New,Yes
C001522,21,Female,New,Yes
C001523,37,Female,Returning,No
C001524,27,Male,Returning,No
C001525,26,Female,Returning,No
C001526,27,Female,Returning,No
C001527,18,Male,Returning,Yes
C001528,69,Female,Loyal,No
C001529,19,Male,New,No
C001530,41,Female,New,Yes
C001531,61,Female,New,No
C001532,80,Other,New,No
C001533,71,Male,Loyal,No
C001534,24,Male,New,No
C001535,80,Male,New,No
C001536,58,Female,Returning,No
C001537,27,Male,New,No
C001538,45,Female,Returning,No
C001539,75,Female,Loyal,No
C001540,41,Female,Returning,Yes
C001541,27,Male,Returning,Yes
C001542,72,Female,Returning,No
C001543,77,Female,Loyal,No
C001544,79,Female,New,No
C001545,78,Male,Returning,No
C001546,72,Female,Returning,Yes
C001547,45,Female,Returning,No
C001548,28,Female,New,No
C001549,56,Male,Returning,No
C001550,30,Female,Loyal,No
C001551,46,Male,Returning,No
C001552,58,Female,New,No
C001553,77,Female,New,No
C001554,34,Female,Returning,No
C001555,32,Female,Returning,No
C001556,63,Female,Loyal,No
C001557,16,Female,Returning,No
C001558,52,Male,New,No
C001559,64,Female,Loyal,No
C001560,51,Female,Returning,No
C001561,40,Female,Returning,No
C001562,69,Female,Returning,No
C001563,40,Female,New,No
C001564,62,Female,New,No
C001565,46,Female,New,No
C001566,17,Female,New,No
C001567,50,Male,Returning,No
C001568,19,Male,New,No
C001569,76,Male,Loyal,No
C001570,55,Female,New,No
C001571,40,Male,Returning,No
C001572,47,Female,Returning,No
C001573,56,Female,New,No
C001574,32,Male,Returning,No
C001575,34,Female,Loyal,No
C001576,43,Female,Loyal,Yes
C001577,32,Male,New,No
C001578,65,Male,Returning,No
C001579,22,Female,New,Yes
C001580,69,Female,Returning,No
C001581,38,Female,New,Yes
C001582,52,Other,Loyal,No
C001583,26,Female,Returning,No
C001584,41,Female,New,No
C001585,65,Female,Loyal,No
C001586,33,Male,Returning,No
C001587,24,Male,New,No
C001588,49,Female,Loyal,Yes
C001589,26,Male,Returning,No
C001590,36,Female,Returning,No
C001591,45,Male,New,No
C001592,52,Female,New,No
C001593,57,Female,New,No
C001594,59,Female,Loyal,No
C001595,70,Other,New,No
C001596,20,Male,Returning,Yes
C001597,39,Male,Loyal,No
C001598,16,Female,Loyal,No
