Sale_ID,Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Payment_Method,Return_Flag,Gross_Revenue,Discount_Amount,Net_Revenue,Cost,Gross_Margin,Region,Category,Month_Year
T00000181,2025-07-25,S1033,C015310,P0210,1,9.05,0.05,Klarna,No,9.05,0.45,8.6,3.63,4.97,South West,Lens Care,2025-07
T00000182,2026-06-20,S1047,C008096,P0004,1,268.2,0.1,Card,No,268.2,26.82,241.38,140.0,101.38,Midlands,Prescription Lens,2026-06
T00000183,2026-11-26,S1001,C008583,P0063,1,149.22,0.0,Cash,No,149.22,0.0,149.22,69.27,79.95,London,Prescription Lens,2026-11
T00000184,2025-11-23,S1036,C017063,P0229,2,53.89,0.05,Gift Card,No,107.78,5.39,102.39,58.44,43.95,South West,Contact Lenses,2025-11
T00000185,2026-08-26,S1051,C014219,P0148,1,16.06,0.1,Card,No,16.06,1.61,14.45,7.71,6.74,Midlands,Contact Lenses,2026-08
T00000186,2025-06-04,S1037,C009999,P0204,1,315.78,0.0,Cash,No,315.78,0.0,315.78,160.69,155.09,South West,Prescription Lens,2025-06
T00000187,2026-08-30,S1054,C002335,P0019,1,46.77,0.0,Card,No,46.77,0.0,46.77,24.91,21.86,North West,Contact Lenses,2026-08
T00000188,2026-10-10,S1031,C006724,P0085,1,102.41,0.05,Cash,No,102.41,5.12,97.29,59.94,37.35,South West,Prescription Lens,2026-10
T00000189,2026-06-06,S1110,C017439,P0168,1,20.08,0.0,Klarna,No,20.08,0.0,20.08,12.53,7.55,Scotland,Contact Lenses,2026-06
T00000190,2026-08-12,S1097,C010128,P0122,1,295.15,0.0,Card,No,295.15,0.0,295.15,183.97,111.18,Scotland,Spectacle Frame,2026-08
T00000191,2026-10-18,S1039,C003960,P0042,1,132.35,0.1,Card,No,132.35,13.24,119.11,79.6,39.51,Midlands,Spectacle Frame,2026-10
T00000192,2026-03-22,S1047,C006405,P0066,1,114.56,0.0,Cash,No,114.56,0.0,114.56,58.28,56.28,Midlands,Sunglasses,2026-03
T00000193,2025-05-03,S1045,C010218,P0262,1,278.19,0.0,Card,No,278.19,0.0,278.19,167.0,111.19,Midlands,Spectacle Frame,2025-05
T00000194,2026-04-24,S1059,C000688,P0241,1,68.1,0.0,Card,No,68.1,0.0,68.1,28.88,39.22,North West,Spectacle Frame,2026-04
T00000195,2025-07-05,S1086,C007761,P0085,1,102.41,0.0,Card,No,102.41,0.0,102.41,62.73,39.68,North East,Prescription Lens,2025-07
T00000196,2025-03-24,S1110,C017151,P0157,1,196.88,0.0,Klarna,No,196.88,0.0,196.88,84.93,111.95,Scotland,Sunglasses,2025-03
T00000197,2025-05-30,S1021,C012936,P0193,1,94.46,0.05,Card,No,94.46,4.72,89.74,49.61,40.13,South East,Prescription Lens,2025-05
T00000198,2025-10-15,S1047,C003368,P0185,3,145.47,0.0,Cash,No,436.41,0.0,436.41,218.11,218.3,Midlands,Prescription Lens,2025-10
T00000199,2026-02-26,S1055,C012464,P0152,1,315.08,0.15,Cash,No,315.08,47.26,267.82,143.37,124.45,North West,Spectacle Frame,2026-02
T00000200,2026-02-26,S1054,C011962,P0114,2,361.31,0.05,Card,No,722.62,36.13,686.49,348.84,337.65,North West,Prescription Lens,2026-02
T00000201,2025-11-19,S1093,C002708,P0222,2,315.92,0.1,Cash,No,631.84,63.18,568.66,262.74,305.92,North East,Spectacle Frame,2025-11
T00000202,2026-07-03,S1110,C008495,P0246,2,264.52,0.15,Card,No,529.04,79.36,449.68,212.92,236.76,Scotland,Sunglasses,2026-07
T00000203,2025-08-24,S1016,C013322,P0207,2,152.09,0.1,Card,No,304.18,30.42,273.76,179.5,94.26,South East,Sunglasses,2025-08
T00000204,2026-04-13,S1023,C016576,P0274,1,256.3,0.05,Card,No,256.3,12.82,243.48,156.7,86.78,South East,Prescription Lens,2026-04
T00000205,2025-01-03,S1078,C015359,P0094,1,341.7,0.0,Klarna,No,341.7,0.0,341.7,188.52,153.18,Yorkshire,Prescription Lens,2025-01
T00000206,2025-05-09,S1080,C002876,P0164,1,244.88,0.1,Card,No,244.88,24.49,220.39,141.72,78.67,Yorkshire,Prescription Lens,2025-05
T00000207,2026-12-29,S1096,C005327,P0223,1,150.65,0.15,Cash,Yes,150.65,22.6,128.05,81.23,46.82,Scotland,Prescription Lens,2026-12
T00000208,2025-06-16,S1068,C010612,P0164,1,244.88,0.05,Card,Yes,244.88,12.24,232.64,149.15,83.49,North West,Prescription Lens,2025-06
T00000209,2025-08-25,S1109,C015081,P0065,1,143.52,0.05,Card,No,143.52,7.18,136.34,70.0,66.34,Scotland,Prescription Lens,2025-08
T00000210,2025-07-20,S1087,C008037,P0263,1,95.81,0.05,Card,No,95.81,4.79,91.02,55.86,35.16,North East,Prescription Lens,2025-07
T00000211,2025-06-15,S1111,C007794,P0277,1,119.83,0.0,Card,No,119.83,0.0,119.83,76.27,43.56,Wales,Sunglasses,2025-06
T00000212,2025-06-02,S1039,C014071,P0284,1,383.76,0.1,Klarna,Yes,383.76,38.38,345.38,185.24,160.14,Midlands,Prescription Lens,2025-06
T00000213,2025-04-25,S1028,C014183,P0042,2,132.35,0.15,Klarna,No,264.7,39.7,225.0,152.34,72.66,South West,Spectacle Frame,2025-04
T00000214,2025-04-26,S1002,C002035,P0089,1,58.18,0.05,Card,No,58.18,2.91,55.27,28.32,26.95,London,Contact Lenses,2025-04
T00000215,2025-05-16,S1076,C013550,P0144,1,169.66,0.0,Card,No,169.66,0.0,169.66,79.98,89.68,Yorkshire,Prescription Lens,2025-05
T00000216,2025-01-18,S1052,C002061,P0189,1,46.28,0.15,Card,No,46.28,6.94,39.34,24.88,14.46,Midlands,Contact Lenses,2025-01
T00000217,2026-03-28,S1062,C003680,P0168,1,20.08,0.05,Klarna,No,20.08,1.0,19.08,10.28,8.8,North West,Contact Lenses,2026-03
T00000218,2025-07-01,S1005,C012053,P0253,1,66.28,0.1,Card,No,66.28,6.63,59.65,33.9,25.75,London,Prescription Lens,2025-07
T00000219,2025-09-13,S1061,C010639,P0033,1,59.66,0.1,Klarna,Yes,59.66,5.97,53.69,28.44,25.25,North West,Prescription Lens,2025-09
T00000220,2025-07-10,S1019,C018654,P0289,3,56.61,0.05,Card,No,169.83,8.49,161.34,73.71,87.63,South East,Contact Lenses,2025-07
T00000221,2025-08-21,S1082,C018151,P0039,2,25.93,0.05,Cash,No,51.86,2.59,49.27,28.58,20.69,Yorkshire,Contact Lenses,2025-08
T00000222,2026-10-31,S1072,C016597,P0284,2,383.76,0.15,Card,No,767.52,115.13,652.39,364.9,287.49,Yorkshire,Prescription Lens,2026-10
T00000223,2026-09-14,S1089,C003743,P0145,1,128.4,0.05,Cash,No,128.4,6.42,121.98,52.42,69.56,North East,Prescription Lens,2026-09
T00000224,2025-08-13,S1018,C019830,P0258,2,51.48,0.05,Cash,No,102.96,5.15,97.81,53.37,44.44,South East,Contact Lenses,2025-08
T00000225,2025-11-13,S1022,C005738,P0173,1,158.88,0.0,Card,No,158.88,0.0,158.88,72.34,86.54,South East,Prescription Lens,2025-11
T00000226,2026-03-31,S1006,C003565,P0198,1,62.44,0.05,Card,No,62.44,3.12,59.32,39.09,20.23,London,Contact Lenses,2026-03
T00000227,2026-08-09,S1062,C003543,P0295,1,104.31,0.0,Klarna,No,104.31,0.0,104.31,62.02,42.29,North West,Prescription Lens,2026-08
T00000228,2025-07-26,S1079,C011663,P0260,2,23.72,0.05,Card,No,47.44,2.37,45.07,20.5,24.57,Yorkshire,Lens Care,2025-07
T00000229,2026-08-23,S1051,C006447,P0169,1,65.84,0.0,Card,No,65.84,0.0,65.84,29.62,36.22,Midlands,Contact Lenses,2026-08
T00000230,2025-05-24,S1112,C001909,P0083,1,46.88,0.0,Card,No,46.88,0.0,46.88,26.69,20.19,Wales,Prescription Lens,2025-05
T00000231,2026-05-13,S1117,C015444,P0298,1,60.53,0.0,Card,No,60.53,0.0,60.53,25.48,35.05,Wales,Contact Lenses,2026-05
T00000232,2025-05-18,S1121,C012828,P0064,1,318.5,0.0,Card,No,318.5,0.0,318.5,191.48,127.02,Wales,Prescription Lens,2025-05
T00000233,2025-01-01,S1106,C014033,P0235,1,209.87,0.0,Card,No,209.87,0.0,209.87,132.55,77.32,Scotland,Prescription Lens,2025-01
T00000234,2025-01-07,S1035,C012181,P0286,1,307.59,0.1,Card,No,307.59,30.76,276.83,154.6,122.23,South West,Sunglasses,2025-01
T00000235,2025-10-17,S1039,C013625,P0233,1,107.91,0.0,Klarna,No,107.91,0.0,107.91,50.86,57.05,Midlands,Prescription Lens,2025-10
T00000236,2026-02-25,S1056,C013114,P0140,1,21.49,0.0,Card,Yes,21.49,0.0,21.49,9.3,12.19,North West,Lens Care,2026-02
T00000237,2025-01-24,S1071,C011691,P0204,1,315.78,0.05,Card,No,315.78,15.79,299.99,159.73,140.26,Yorkshire,Prescription Lens,2025-01
T00000238,2025-11-27,S1002,C018273,P0210,1,9.05,0.0,Klarna,No,9.05,0.0,9.05,5.58,3.47,London,Lens Care,2025-11
T00000239,2025-05-14,S1052,C011340,P0219,3,27.56,0.0,Klarna,No,82.68,0.0,82.68,45.74,36.94,Midlands,Contact Lenses,2025-05
T00000240,2026-06-03,S1010,C019935,P0009,1,29.38,0.15,Klarna,No,29.38,4.41,24.97,10.55,14.42,South East,Contact Lenses,2026-06
T00000241,2026-10-01,S1113,C006970,P0256,1,203.86,0.05,Klarna,No,203.86,10.19,193.67,116.83,76.84,Wales,Sunglasses,2026-10
T00000242,2025-02-04,S1036,C003833,P0285,1,128.26,0.0,Card,No,128.26,0.0,128.26,82.43,45.83,South West,Prescription Lens,2025-02
T00000243,2026-03-28,S1113,C001087,P0071,1,69.46,0.1,Card,No,69.46,6.95,62.51,36.8,25.71,Wales,Spectacle Frame,2026-03
T00000244,2026-08-05,S1106,C016220,P0013,1,124.77,0.05,Card,No,124.77,6.24,118.53,67.57,50.96,Scotland,Prescription Lens,2026-08
T00000245,2026-05-01,S1021,C009393,P0139,1,28.04,0.15,Card,No,28.04,4.21,23.83,10.05,13.78,South East,Contact Lenses,2026-05
T00000246,2025-05-09,S1062,C007947,P0201,1,118.81,0.15,Card,No,118.81,17.82,100.99,52.72,48.27,North West,Spectacle Frame,2025-05
T00000247,2025-09-29,S1101,C016030,P0282,1,156.49,0.15,Card,No,156.49,23.47,133.02,62.17,70.85,Scotland,Spectacle Frame,2025-09
T00000248,2026-07-19,S1073,C005061,P0096,1,122.18,0.1,Klarna,Yes,122.18,12.22,109.96,51.06,58.9,Yorkshire,Sunglasses,2026-07
T00000249,2026-01-11,S1104,C014240,P0092,2,385.36,0.1,Card,No,770.72,77.07,693.65,357.38,336.27,Scotland,Spectacle Frame,2026-01
T00000250,2026-01-25,S1110,C013624,P0115,2,159.45,0.15,Card,No,318.9,47.83,271.07,125.24,145.83,Scotland,Prescription Lens,2026-01
T00000251,2025-11-26,S1030,C018192,P0151,1,52.81,0.05,Gift Card,No,52.81,2.64,50.17,24.33,25.84,South West,Spectacle Frame,2025-11
T00000252,2026-04-02,S1037,C010225,P0115,1,159.45,0.05,Card,No,159.45,7.97,151.48,89.88,61.6,South West,Prescription Lens,2026-04
T00000253,2026-07-07,S1112,C019732,P0215,1,96.17,0.05,Cash,No,96.17,4.81,91.36,45.41,45.95,Wales,Prescription Lens,2026-07
T00000254,2026-11-16,S1037,C002754,P0128,1,36.29,0.05,Cash,No,36.29,1.81,34.48,21.42,13.06,South West,Contact Lenses,2026-11
T00000255,2025-12-28,S1069,C006319,P0037,1,169.49,0.2,Card,No,169.49,33.9,135.59,72.6,62.99,Yorkshire,Sunglasses,2025-12
T00000256,2026-06-15,S1041,C017826,P0186,1,256.29,0.0,Card,No,256.29,0.0,256.29,127.49,128.8,Midlands,Sunglasses,2026-06
T00000257,2025-01-30,S1113,C019074,P0112,1,316.69,0.1,Card,Yes,316.69,31.67,285.02,133.78,151.24,Wales,Spectacle Frame,2025-01
T00000258,2025-08-04,S1063,C016774,P0251,1,127.41,0.0,Klarna,No,127.41,0.0,127.41,71.71,55.7,North West,Spectacle Frame,2025-08
T00000259,2025-05-24,S1025,C005064,P0175,1,246.53,0.05,Card,No,246.53,12.33,234.2,129.26,104.94,South West,Prescription Lens,2025-05
T00000260,2026-06-23,S1047,C018782,P0181,1,168.66,0.0,Klarna,No,168.66,0.0,168.66,105.44,63.22,Midlands,Spectacle Frame,2026-06
T00000261,2025-07-25,S1098,C013502,P0292,1,416.02,0.0,Card,No,416.02,0.0,416.02,192.01,224.01,Scotland,Spectacle Frame,2025-07
T00000262,2025-11-09,S1041,C003383,P0191,2,95.82,0.05,Klarna,No,191.64,9.58,182.06,100.61,81.45,Midlands,Spectacle Frame,2025-11
T00000263,2025-04-28,S1012,C012714,P0122,2,295.15,0.15,Cash,No,590.3,88.54,501.76,273.54,228.22,South East,Spectacle Frame,2025-04
T00000264,2026-03-03,S1017,C011544,P0132,1,201.79,0.0,Card,No,201.79,0.0,201.79,109.7,92.09,South East,Spectacle Frame,2026-03
T00000265,2026-04-16,S1021,C019030,P0010,1,23.5,0.05,Klarna,No,23.5,1.18,22.32,13.12,9.2,South East,Lens Care,2026-04
T00000266,2025-12-25,S1086,C019323,P0224,1,358.53,0.05,Card,No,358.53,17.93,340.6,162.14,178.46,North East,Prescription Lens,2025-12
T00000267,2026-08-21,S1008,C016323,P0058,1,52.43,0.1,Card,No,52.43,5.24,47.19,19.98,27.21,London,Contact Lenses,2026-08
T00000268,2026-01-23,S1109,C012032,P0117,1,38.3,0.05,Card,No,38.3,1.92,36.38,16.91,19.47,Scotland,Sunglasses,2026-01
T00000269,2026-11-17,S1074,C009041,P0183,1,160.77,0.1,Card,No,160.77,16.08,144.69,70.08,74.61,Yorkshire,Prescription Lens,2026-11
T00000270,2026-06-28,S1002,C005770,P0187,1,84.3,0.05,Klarna,No,84.3,4.22,80.08,41.86,38.22,London,Sunglasses,2026-06
T00000271,2026-04-18,S1017,C012430,P0002,1,257.22,0.2,Card,No,257.22,51.44,205.78,124.6,81.18,South East,Spectacle Frame,2026-04
T00000272,2026-08-14,S1100,C019233,P0078,1,30.52,0.15,Card,No,30.52,4.58,25.94,14.82,11.12,Scotland,Contact Lenses,2026-08
T00000273,2026-10-16,S1004,C009504,P0224,1,358.53,0.0,Klarna,No,358.53,0.0,358.53,171.72,186.81,London,Prescription Lens,2026-10
T00000274,2025-11-22,S1029,C004184,P0265,1,202.02,0.0,Klarna,No,202.02,0.0,202.02,109.97,92.05,South West,Prescription Lens,2025-11
T00000275,2026-07-02,S1113,C012692,P0010,1,23.5,0.0,Card,No,23.5,0.0,23.5,11.46,12.04,Wales,Lens Care,2026-07
T00000276,2025-01-28,S1027,C019929,P0057,1,199.96,0.05,Card,No,199.96,10.0,189.96,93.38,96.58,South West,Sunglasses,2025-01
T00000277,2025-07-06,S1059,C007603,P0254,1,164.34,0.15,Cash,No,164.34,24.65,139.69,91.43,48.26,North West,Prescription Lens,2025-07
T00000278,2026-09-20,S1097,C005030,P0172,1,152.71,0.0,Card,No,152.71,0.0,152.71,84.69,68.02,Scotland,Spectacle Frame,2026-09
T00000279,2025-10-07,S1102,C009329,P0212,2,404.04,0.15,Klarna,No,808.08,121.21,686.87,387.92,298.95,Scotland,Spectacle Frame,2025-10
T00000280,2026-09-08,S1070,C005366,P0079,1,62.76,0.0,Card,Yes,62.76,0.0,62.76,29.53,33.23,Yorkshire,Contact Lenses,2026-09
T00000281,2025-01-05,S1093,C003098,P0170,1,6.04,0.1,Card,No,6.04,0.6,5.44,2.79,2.65,North East,Lens Care,2025-01
T00000282,2026-06-11,S1094,C004125,P0254,1,164.34,0.0,Card,No,164.34,0.0,164.34,76.39,87.95,North East,Prescription Lens,2026-06
T00000283,2025-02-25,S1013,C014125,P0036,1,261.45,0.1,Card,No,261.45,26.14,235.31,156.54,78.77,South East,Sunglasses,2025-02
T00000284,2026-01-21,S1101,C009563,P0133,3,76.95,0.05,Card,No,230.85,11.54,219.31,105.03,114.28,Scotland,Prescription Lens,2026-01
T00000285,2026-05-04,S1090,C015785,P0050,1,15.3,0.2,Cash,No,15.3,3.06,12.24,6.52,5.72,North East,Lens Care,2026-05
T00000286,2026-09-10,S1070,C010221,P0039,1,25.93,0.1,Card,No,25.93,2.59,23.34,13.38,9.96,Yorkshire,Contact Lenses,2026-09
T00000287,2026-08-09,S1005,C000585,P0085,1,102.41,0.15,Card,No,102.41,15.36,87.05,54.88,32.17,London,Prescription Lens,2026-08
T00000288,2025-03-11,S1025,C006255,P0249,1,61.94,0.0,Card,No,61.94,0.0,61.94,37.11,24.83,South West,Contact Lenses,2025-03
T00000289,2026-05-04,S1098,C002215,P0155,1,134.06,0.05,Card,No,134.06,6.7,127.36,76.41,50.95,Scotland,Prescription Lens,2026-05
T00000290,2026-06-26,S1088,C014016,P0239,1,71.22,0.0,Card,Yes,71.22,0.0,71.22,41.89,29.33,North East,Contact Lenses,2026-06
T00000291,2026-08-30,S1017,C005009,P0187,1,84.3,0.15,Klarna,No,84.3,12.64,71.66,33.83,37.83,South East,Sunglasses,2026-08
T00000292,2025-09-12,S1077,C011080,P0013,1,124.77,0.0,Klarna,No,124.77,0.0,124.77,72.21,52.56,Yorkshire,Prescription Lens,2025-09
T00000293,2025-08-19,S1053,C002748,P0225,1,240.82,0.0,Card,No,240.82,0.0,240.82,112.56,128.26,Midlands,Prescription Lens,2025-08
T00000294,2026-01-03,S1034,C011608,P0025,1,136.37,0.1,Card,No,136.37,13.64,122.73,79.58,43.15,South West,Prescription Lens,2026-01
T00000295,2025-09-09,S1088,C002792,P0274,2,256.3,0.1,Card,No,512.6,51.26,461.34,202.68,258.66,North East,Prescription Lens,2025-09
T00000296,2025-05-18,S1030,C018096,P0132,1,201.79,0.0,Card,No,201.79,0.0,201.79,87.2,114.59,South West,Spectacle Frame,2025-05
T00000297,2025-11-10,S1091,C018229,P0027,2,116.2,0.2,Klarna,Yes,232.4,46.48,185.92,79.29,106.63,North East,Sunglasses,2025-11
T00000298,2026-01-28,S1096,C016491,P0245,1,211.63,0.0,Card,No,211.63,0.0,211.63,137.43,74.2,Scotland,Prescription Lens,2026-01
T00000299,2025-09-21,S1017,C017501,P0064,1,318.5,0.0,Card,No,318.5,0.0,318.5,140.9,177.6,South East,Prescription Lens,2025-09
T00000300,2026-01-20,S1103,C011280,P0225,1,240.82,0.05,Gift Card,No,240.82,12.04,228.78,106.07,122.71,Scotland,Prescription Lens,2026-01
T00000301,2026-06-24,S1056,C006648,P0099,1,36.55,0.1,Card,No,36.55,3.66,32.89,17.45,15.44,North West,Contact Lenses,2026-06
T00000302,2026-09-15,S1072,C015600,P0039,1,25.93,0.0,Cash,No,25.93,0.0,25.93,14.91,11.02,Yorkshire,Contact Lenses,2026-09
T00000303,2026-08-12,S1064,C003047,P0130,1,22.35,0.05,Card,No,22.35,1.12,21.23,13.3,7.93,North West,Lens Care,2026-08
T00000304,2025-08-20,S1098,C017054,P0074,1,173.78,0.0,Cash,No,173.78,0.0,173.78,109.18,64.6,Scotland,Prescription Lens,2025-08
T00000305,2025-03-27,S1024,C017894,P0002,1,257.22,0.15,Cash,No,257.22,38.58,218.64,95.56,123.08,South West,Spectacle Frame,2025-03
T00000306,2026-09-21,S1093,C000996,P0230,1,8.43,0.2,Klarna,No,8.43,1.69,6.74,3.96,2.78,North East,Lens Care,2026-09
T00000307,2026-10-13,S1108,C001924,P0108,1,20.29,0.05,Card,No,20.29,1.01,19.28,11.38,7.9,Scotland,Contact Lenses,2026-10
T00000308,2026-08-08,S1094,C011433,P0073,1,65.69,0.15,Card,No,65.69,9.85,55.84,34.73,21.11,North East,Prescription Lens,2026-08
T00000309,2026-04-01,S1042,C018881,P0233,1,107.91,0.0,Card,No,107.91,0.0,107.91,59.2,48.71,Midlands,Prescription Lens,2026-04
T00000310,2026-08-19,S1105,C011901,P0093,1,141.58,0.05,Cash,No,141.58,7.08,134.5,59.91,74.59,Scotland,Prescription Lens,2026-08
T00000311,2026-09-04,S1072,C013081,P0015,1,242.96,0.1,Card,Yes,242.96,24.3,218.66,97.46,121.2,Yorkshire,Prescription Lens,2026-09
T00000312,2025-08-30,S1058,C004734,P0191,1,95.82,0.0,Cash,No,95.82,0.0,95.82,64.31,31.51,North West,Spectacle Frame,2025-08
T00000313,2025-05-26,S1075,C013219,P0182,1,289.69,0.0,Gift Card,Yes,289.69,0.0,289.69,139.34,150.35,Yorkshire,Spectacle Frame,2025-05
T00000314,2026-09-22,S1120,C003052,P0299,1,56.09,0.0,Klarna,No,56.09,0.0,56.09,32.97,23.12,Wales,Contact Lenses,2026-09
T00000315,2025-02-10,S1100,C005928,P0178,2,47.12,0.15,Klarna,No,94.24,14.14,80.1,52.91,27.19,Scotland,Contact Lenses,2025-02
T00000316,2026-11-04,S1052,C004929,P0176,1,298.53,0.0,Klarna,No,298.53,0.0,298.53,137.66,160.87,Midlands,Sunglasses,2026-11
T00000317,2026-01-20,S1020,C017337,P0181,1,168.66,0.05,Klarna,No,168.66,8.43,160.23,97.27,62.96,South East,Spectacle Frame,2026-01
T00000318,2025-04-13,S1056,C015480,P0056,3,348.02,0.05,Card,No,1044.06,52.2,991.86,510.62,481.24,North West,Sunglasses,2025-04
T00000319,2026-08-15,S1030,C004154,P0241,1,68.1,0.0,Cash,No,68.1,0.0,68.1,42.35,25.75,South West,Spectacle Frame,2026-08
T00000320,2026-06-28,S1045,C019216,P0287,1,54.69,0.1,Card,No,54.69,5.47,49.22,24.92,24.3,Midlands,Sunglasses,2026-06
T00000321,2025-02-04,S1110,C003212,P0001,2,60.27,0.1,Card,Yes,120.54,12.05,108.49,48.68,59.81,Scotland,Spectacle Frame,2025-02
T00000322,2025-07-12,S1048,C018487,P0230,2,8.43,0.05,Cash,Yes,16.86,0.84,16.02,7.99,8.03,Midlands,Lens Care,2025-07
T00000323,2025-03-03,S1114,C010850,P0121,1,95.83,0.05,Card,No,95.83,4.79,91.04,43.53,47.51,Wales,Spectacle Frame,2025-03
T00000324,2025-10-14,S1028,C008060,P0051,3,101.43,0.05,Klarna,No,304.29,15.21,289.08,158.4,130.68,South West,Spectacle Frame,2025-10
T00000325,2025-11-10,S1023,C012210,P0105,1,84.23,0.0,Card,No,84.23,0.0,84.23,52.93,31.3,South East,Prescription Lens,2025-11
T00000326,2026-02-21,S1074,C011864,P0225,1,240.82,0.0,Card,No,240.82,0.0,240.82,140.15,100.67,Yorkshire,Prescription Lens,2026-02
T00000327,2025-09-28,S1018,C003945,P0017,1,179.81,0.1,Gift Card,No,179.81,17.98,161.83,72.99,88.84,South East,Sunglasses,2025-09
T00000328,2026-03-25,S1073,C008253,P0072,1,394.27,0.15,Card,No,394.27,59.14,335.13,148.89,186.24,Yorkshire,Spectacle Frame,2026-03
T00000329,2026-02-19,S1049,C019110,P0065,1,143.52,0.0,Klarna,No,143.52,0.0,143.52,81.82,61.7,Midlands,Prescription Lens,2026-02
T00000330,2025-08-15,S1049,C004606,P0082,1,167.49,0.05,Cash,No,167.49,8.37,159.12,89.26,69.86,Midlands,Spectacle Frame,2025-08
T00000331,2026-03-22,S1056,C005290,P0014,2,126.84,0.05,Klarna,No,253.68,12.68,241.0,135.82,105.18,North West,Prescription Lens,2026-03
T00000332,2025-09-19,S1078,C004543,P0244,1,245.58,0.0,Card,No,245.58,0.0,245.58,103.21,142.37,Yorkshire,Prescription Lens,2025-09
T00000333,2026-04-05,S1012,C012144,P0196,1,268.29,0.05,Klarna,No,268.29,13.41,254.88,145.12,109.76,South East,Sunglasses,2026-04
T00000334,2025-05-23,S1082,C019999,P0165,2,88.37,0.15,Card,No,176.74,26.51,150.23,101.47,48.76,Yorkshire,Prescription Lens,2025-05
T00000335,2026-10-12,S1093,C019754,P0190,1,13.34,0.05,Card,No,13.34,0.67,12.67,5.36,7.31,North East,Lens Care,2026-10
T00000336,2026-11-02,S1003,C014771,P0229,3,53.89,0.05,Cash,No,161.67,8.08,153.59,78.31,75.28,London,Contact Lenses,2026-11
T00000337,2026-04-22,S1057,C000040,P0093,1,141.58,0.05,Card,No,141.58,7.08,134.5,83.25,51.25,North West,Prescription Lens,2026-04
T00000338,2026-08-20,S1017,C006568,P0088,1,40.32,0.1,Card,No,40.32,4.03,36.29,19.56,16.73,South East,Contact Lenses,2026-08
T00000339,2025-12-21,S1005,C001894,P0126,1,197.27,0.0,Klarna,No,197.27,0.0,197.27,104.46,92.81,London,Sunglasses,2025-12
T00000340,2025-10-18,S1057,C019720,P0002,2,257.22,0.0,Card,No,514.44,0.0,514.44,281.55,232.89,North West,Spectacle Frame,2025-10
T00000341,2025-10-07,S1017,C008437,P0183,1,160.77,0.05,Card,No,160.77,8.04,152.73,77.72,75.01,South East,Prescription Lens,2025-10
T00000342,2025-06-15,S1087,C018562,P0004,1,268.2,0.05,Klarna,No,268.2,13.41,254.79,114.15,140.64,North East,Prescription Lens,2025-06
T00000343,2025-10-16,S1029,C008242,P0189,1,46.28,0.1,Klarna,No,46.28,4.63,41.65,22.44,19.21,South West,Contact Lenses,2025-10
T00000344,2025-10-12,S1093,C000387,P0106,1,234.35,0.1,Card,No,234.35,23.44,210.91,111.62,99.29,North East,Sunglasses,2025-10
T00000345,2026-08-14,S1071,C002514,P0229,1,53.89,0.05,Card,No,53.89,2.69,51.2,23.48,27.72,Yorkshire,Contact Lenses,2026-08
T00000346,2026-10-06,S1016,C002943,P0196,1,268.29,0.1,Card,No,268.29,26.83,241.46,157.93,83.53,South East,Sunglasses,2026-10
T00000347,2026-03-12,S1036,C006636,P0289,1,56.61,0.05,Card,No,56.61,2.83,53.78,35.5,18.28,South West,Contact Lenses,2026-03
T00000348,2025-12-25,S1093,C006413,P0031,1,73.66,0.05,Cash,No,73.66,3.68,69.98,47.06,22.92,North East,Spectacle Frame,2025-12
T00000349,2026-12-27,S1081,C013217,P0087,1,57.54,0.15,Gift Card,No,57.54,8.63,48.91,32.73,16.18,Yorkshire,Sunglasses,2026-12
T00000350,2025-11-11,S1013,C008996,P0179,1,62.84,0.1,Card,No,62.84,6.28,56.56,36.24,20.32,South East,Contact Lenses,2025-11
T00000351,2026-08-21,S1035,C014594,P0258,1,51.48,0.2,Klarna,No,51.48,10.3,41.18,24.75,16.43,South West,Contact Lenses,2026-08
T00000352,2026-08-05,S1064,C008946,P0114,1,361.31,0.0,Cash,No,361.31,0.0,361.31,237.26,124.05,North West,Prescription Lens,2026-08
T00000353,2025-06-09,S1074,C019691,P0269,1,55.04,0.1,Card,No,55.04,5.5,49.54,22.65,26.89,Yorkshire,Contact Lenses,2025-06
T00000354,2025-12-30,S1018,C016153,P0076,2,317.39,0.0,Cash,No,634.78,0.0,634.78,337.84,296.94,South East,Sunglasses,2025-12
T00000355,2026-03-30,S1047,C018135,P0114,1,361.31,0.05,Card,No,361.31,18.07,343.24,180.55,162.69,Midlands,Prescription Lens,2026-03
